TradeDate,SettleDate,PortNum,Shortname,Longname,TransCd,chTrans_Description,Cusip,Ticker,Units,AssetPriceB,CommissionsLoc,IssueName1,MaturityDate,MoodyRating,AssetClass,AssetSubClass,GLDateBought,GLUnitCostB,LongDescription,ExDate,PayableDate,TXNMkVB,LongGL,ShortGL,StLongGL,StShortGL,status,RecodeDate,RatePerShare,TaxCd,TaxCdDesc,Amortization,checknum,ActName,Description,TRID,OrgTRID,Fees,Numerator,Denominator,OldUnits,NewUnits,MinSecClass,DescCD,category,subcategory,RuleNum,NetAmount,RGLFlag,UnknownDesc,SortOrderKey,PortfolioType
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,183,Cash Dividend,56063N881,MHYSX,5477.96,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 5,477.96 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Jennifer Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3471,,0,,,,,96,183,Income,Cash Dividend,1,146.81,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,8,Terminating Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,TERMINATING DISTRIBUTION TRANSFERRED TO PORTFOLIO 0724-76-7/7.2 PAID FOR UNKNOWN TRANSFER TO M T WEST TR U/D 12/26/96 EX GST EDWARD,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Jennifer Test,TRANSFERRED TO PORTFOLIO,1-8/2/24-155-7,,0,,,,,1,5328,Distributions To/For Beneficiary,Terminating Distributions,1,-0.01,N,,6700,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,8,Terminating Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,TERMINATING DISTRIBUTION TRANSFERRED TO PORTFOLIO 0724-75-7/8.2 PAID FOR UNKNOWN TRANSFER TO M T WEST TR U/D 12/26/96 EX GST DAVID,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Jennifer Test,TRANSFERRED TO PORTFOLIO,1-8/2/24-155-1,,0,,,,,1,5328,Distributions To/For Beneficiary,Terminating Distributions,1,-0.01,N,,6700,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,8,Terminating Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,TERMINATING DISTRIBUTION TRANSFERRED TO PORTFOLIO 0724-77-7/6.2 PAID FOR UNKNOWN TRANSFER TO M T WEST TR U/D 12/26/96 EX GST SARAH,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Jennifer Test,TRANSFERRED TO PORTFOLIO,1-8/2/24-155-3,,0,,,,,1,5328,Distributions To/For Beneficiary,Terminating Distributions,1,-0.01,N,,6700,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,8,Terminating Distributions,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,TERMINATING DISTRIBUTION TRANSFERRED TO PORTFOLIO 0724-74-7/9.2 PAID FOR UNKNOWN TRANSFER TO M T WEST TR U/D 12/26/96 EX GST ANN,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,769,DISTRIBUTION TO BENEFICIARY,,,Jennifer Test,TRANSFERRED TO PORTFOLIO,1-8/2/24-155-5,,0,,,,,1,5328,Distributions To/For Beneficiary,Terminating Distributions,1,-0.01,N,,6700,Principal
8/2/2024 0:00,8/5/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,125,Sales,921936209,VPMAX,8,168.54,0,VANGUARD PRIMECAP FUND ADMIRAL SHARES,,N/A,Equities,Large Cap,1/1/1900 0:00,-72.43,"VANGUARD PRIMECAP FUND ADMIRAL SHARES SOLD 8 SHARES VANGUARD PRIMECAP FUND ADMIRAL SHARES TRADE 08/02/2024 SETTLE 08/05/2024 AT OMNICR TRADE REF # 08/02/2024-200-1506 CLEARS WITH: 99999 - MUTUAL FUND BROKER  8 UNITS @ 168.54 FED LONG TERM GAIN:      768.88 STATE LONG TERM GAIN:    768.88 RCBL # 08/02/2024-200-1485 RCBL AMNT: 1,348.32 SECURITY SALES EH#2147316",1/1/1900 0:00,1/1/1900 0:00,1348.32,768.88,0,768.88,0,Original,1/1/1900 0:00,,661,SALE OF SECURITY,,,Jennifer Test,VANGUARD PRIMECAP FUND ADMIRAL SHARES,1-8/2/24-156-227,,0,,,,,151,125,Sales,Sales,11,1348.32,Y,,500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,183,Cash Dividend,24527400,ABCIX,3934.021,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 3,934.021 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-224,,0,,,,,92,183,Income,Cash Dividend,1,98.74,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,183,Cash Dividend,24527400,ABCIX,3934.021,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 3,934.021 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-225,,0,,,,,92,183,Income,Cash Dividend,1,98.74,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,183,Cash Dividend,24527400,ABCIX,5335.834,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 5,335.834 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-226,,0,,,,,92,183,Income,Cash Dividend,1,133.93,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,183,Cash Dividend,24527400,ABCIX,3934.021,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 3,934.021 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-227,,0,,,,,92,183,Income,Cash Dividend,1,98.74,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,9,Misc. Receipts,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,OTHER RECEIPT TRANSFERRED FROM PORTFOLIO 0724-28-7/6.2 TRANSFER FROM M T WEST TR U/D 12/26/96 EX GST FBO DAW,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Jennifer Test,TRANSFERRED FROM PORTFOLIO,1-8/2/24-155-6,,0,,,,,1,4534,Additions,Misc. Receipts,1,0.01,N,,1500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,9,Misc. Receipts,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,OTHER RECEIPT TRANSFERRED FROM PORTFOLIO 0724-28-7/6.2 TRANSFER FROM M T WEST TR U/D 12/26/96 EX GST FBO DAW,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Jennifer Test,TRANSFERRED FROM PORTFOLIO,1-8/2/24-155-2,,0,,,,,1,4534,Additions,Misc. Receipts,1,0.01,N,,1500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,9,Misc. Receipts,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,OTHER RECEIPT TRANSFERRED FROM PORTFOLIO 0724-28-7/6.2 TRANSFER FROM M T WEST TR U/D 12/26/96 EX GST FBO DAW,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Jennifer Test,TRANSFERRED FROM PORTFOLIO,1-8/2/24-155-8,,0,,,,,1,4534,Additions,Misc. Receipts,1,0.01,N,,1500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.6,Jennifer Test IA TR U/D BOND PRI,Jennifer Test IA TR U/D BOND PRI,9,Misc. Receipts,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,OTHER RECEIPT TRANSFERRED FROM PORTFOLIO 0724-28-7/6.2 TRANSFER FROM M T WEST TR U/D 12/26/96 EX GST FBO DAW,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,2,NO TAX EFFECT,,,Jennifer Test,TRANSFERRED FROM PORTFOLIO,1-8/2/24-155-4,,0,,,,,1,4534,Additions,Misc. Receipts,1,0.01,N,,1500,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.7,Jennifer Test IA TR U/D ALTERNATIVES INC,Jennifer Test IA TR U/D ALTERNATIVES INC,183,Cash Dividend,24527400,ABCIX,607.041,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 607.041 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST,8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-228,,0,,,,,92,183,Income,Cash Dividend,1,15.24,N,,1600,Principal
8/1/2024 0:00,8/1/2024 0:00,9999-06-1/6.8,Jennifer Test IA TR U/D ALTERNATIVES PRI,Jennifer Test IA TR U/D ALTERNATIVES PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/1/24-29-472,,0,,,,,3,183,Suppressed,Suppressed,1,1.35,N,,8700,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.9,Jennifer Test IA TR U/D EQUITY INC,Jennifer Test IA TR U/D EQUITY INC,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.15 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.15,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-556,,0,,,,,3,183,Income,Cash Dividend,1,2.7,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-06-1/6.9,Jennifer Test IA TR U/D EQUITY INC,Jennifer Test IA TR U/D EQUITY INC,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY REVERSED ENTRY POSTED ON 08/01/2024,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Reversal,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Jennifer Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-516,1-8/1/24-29-472,0,,,,,3,183,Suppressed,Suppressed,1,-1.35,N,,8700,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,64058100,BK,9,63.12,0,BANK OF NEW YORK MELLON CORP,,N/A,Equities,Financials,1/1/1900 0:00,0,BANK OF NEW YORK MELLON CORP CASH DIVIDEND 9 SHARES @ 0.47 BANK OF NEW YORK MELLON CORP REC DT 07/22/2024 PAY DT 08/02/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/22/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/22/2024 0:00,0.47,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,BANK OF NEW YORK MELLON CORP,1-8/2/24-22-28,,0,,,,,3,183,Income,Cash Dividend,1,4.23,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.15 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.15,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-557,,0,,,,,3,183,Income,Cash Dividend,1,2.7,N,,1600,Income
8/1/2024 0:00,8/1/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/1/24-29-473,,0,,,,,3,183,Suppressed,Suppressed,1,1.35,N,,8700,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY REVERSED ENTRY POSTED ON 08/01/2024,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Reversal,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-508,1-8/1/24-29-473,0,,,,,3,183,Suppressed,Suppressed,1,-1.35,N,,8700,Income
8/1/2024 0:00,8/1/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/1/24-29-474,,0,,,,,3,183,Suppressed,Suppressed,1,1.35,N,,8700,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.15 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Original,7/15/2024 0:00,0.15,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-558,,0,,,,,3,183,Income,Cash Dividend,1,2.7,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,35671D857,FCX,18,41.97,0,FREEPORT MCMORAN COPPER GOLD INC. CL B,,N/A,Equities,Basic Industries,1/1/1900 0:00,0,FREEPORT MCMORAN COPPER GOLD INC. CL B CASH DIVIDEND 18 SHARES @ 0.075 FREEPORT MCMORAN COPPER GOLD INC. CL B REC DT 07/15/2024 PAY DT 08/01/2024 REGISTERED IN DTC - DEPOSITORY TRUST COMPANY REVERSED ENTRY POSTED ON 08/01/2024,7/15/2024 0:00,8/1/2024 0:00,0,0,0,0,0,Reversal,7/15/2024 0:00,0.075,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,FREEPORT MCMORAN COPPER GOLD INC. CL B,1-8/2/24-62-506,1-8/1/24-29-474,0,,,,,3,183,Suppressed,Suppressed,1,-1.35,N,,8700,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1199.07,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,199.07 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-229,,0,,,,,92,183,Income,Cash Dividend,1,30.1,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,2727.041,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,727.041 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-230,,0,,,,,92,183,Income,Cash Dividend,1,68.45,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,1321.937,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 1,321.937 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-231,,0,,,,,92,183,Income,Cash Dividend,1,33.18,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,4977.302,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 4,977.302 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-232,,0,,,,,92,183,Income,Cash Dividend,1,124.93,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,24527400,ABCIX,2918.402,22.4,0,AMERICAN BEACON LONDON INCOME EQUITY,,N/A,Equities,Other Equity,1/1/1900 0:00,0,"AMERICAN BEACON LONDON INCOME EQUITY CASH DIVIDEND 2,918.402 SHARES @ 0.0251 AMERICAN BEACON LONDON INCOME EQUITY REC DT 07/31/2024 PAY DT 08/02/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",8/1/2024 0:00,8/2/2024 0:00,0,0,0,0,0,Original,7/31/2024 0:00,0.0251,5,ORDINARY QUALIFYING DIVIDENDS,,,Tom Test,AMERICAN BEACON LONDON INCOME EQUITY,1-8/2/24-74-233,,0,,,,,92,183,Income,Cash Dividend,1,73.25,N,,1600,Principal
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,183,Cash Dividend,56063N881,MHYSX,6498.504,5.17,0,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,,N/A,Fixed Income,Other Taxable Bond Mutual Funds,1/1/1900 0:00,0,"MAINSTAY MACKAY HIGH YIELD CORPORATE BD CASH DIVIDEND 6,498.504 SHARES @ 0.0268 MAINSTAY MACKAY HIGH YIELD CORPORATE BD REC DT 07/30/2024 PAY DT 07/31/2024 REGISTERED IN FIDELITY OMNIBUS CASH/REINVEST",7/31/2024 0:00,7/31/2024 0:00,0,0,0,0,0,Original,7/30/2024 0:00,0.0268,183,NON-QUALIFYING DIVIDEND,,,Tom Test,MAINSTAY MACKAY HIGH YIELD CORPORATE BD,1-8/2/24-74-3472,,0,,,,,96,183,Income,Cash Dividend,1,174.16,N,,1600,Income
8/2/2024 0:00,8/2/2024 0:00,9999-03-1/3.1,Tom Test TR U/IRA PRI,Tom Test TR U/IRA PRI,7,Rent,CASH,CASH,0,0,0,CASH,,,,Null,1/1/1900 0:00,0,RENTAL PAYMENT PAID TO MAUD H.P CONNOR & M. TAYLOR PYNE PO BOX 355 OLDWICK NJ 08858-0355 PAID FOR NANCY B. PYNE  MONTHLY RENT - ACH TO PEAPACK GLADSTONE BANK,1/1/1900 0:00,1/1/1900 0:00,0,0,0,0,0,Original,1/1/1900 0:00,,767,WITHDRAWAL BY OWNER,,,Tom Test,PAID TO LAWYER,1-8/2/24-25-2,,0,,,,,1,5220,Withdrawal By Owner,Rent Payment,1,-5600,N,,2700,Principal
